id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
241995,2019-10-12,sábado,20:15:00,PE,101,66,RECIFE,Mal Súbito,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Múltipla,Reta,Sim,2,0,0,1,0,1,1,2,"-8,03368534","-34,94184125",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
241998,2019-10-12,sábado,18:40:00,PE,116,"28,9",SALGUEIRO,Ingestão de Álcool,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Aclive,Não,2,0,1,0,0,1,1,2,"-8,086088","-39,126305",SPRF-PE,DEL05-PE,UOP01-DEL05-PE
242136,2019-10-13,domingo,12:25:00,PE,232,43,VITORIA DE SANTO ANTAO,Falta de Atenção à Condução,Tombamento,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-8,11729755","-35,26097515",SPRF-PE,DEL01-PE,UOP02-DEL02PE
242522,2019-10-15,terça-feira,05:00:00,PE,408,84,PAUDALHO,Velocidade Incompatível,Tombamento,Sem Vítimas,Amanhecer,Crescente,Céu Claro,Dupla,Curva,Não,1,0,0,0,0,1,0,1,"-7,95123498","-35,10915987",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
242528,2019-10-15,terça-feira,06:20:00,PE,408,84,PAUDALHO,Desobediência às normas de trânsito pelo condutor,Colisão com objeto estático,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Declive;Curva                 ,Não,3,0,0,0,3,0,0,2,"-7,95123498","-35,10915987",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
242618,2019-10-15,terça-feira,12:10:00,PE,428,"3,4",CABROBO,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-8,53583848","-39,25093723",SPRF-PE,DEL05-PE,UOP03-DEL05-PE
242621,2019-10-15,terça-feira,15:45:00,PE,101,"43,3",IGARASSU,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,3,0,1,0,2,0,1,2,"-7,84753808","-34,90977038",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
242652,2019-10-15,terça-feira,19:00:00,PE,101,"70,6",RECIFE,Ultrapassagem Indevida,Colisão lateral,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,0,1,1,0,2,"-8,06776119","-34,94265074",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
242681,2019-10-15,terça-feira,22:20:00,PE,104,"31,9",CARUARU,Carga excessiva e/ou mal acondicionada,Tombamento,Sem Vítimas,Plena Noite,Crescente,Nublado,Simples,Curva,Não,1,0,0,0,1,0,0,1,"-8,0208","-36,0528",SPRF-PE,DEL02-PE,UOP01-DEL02-PE
243073,2019-10-17,quinta-feira,20:00:00,PE,408,"72,5",PAUDALHO,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Declive,Sim,1,0,0,0,1,0,0,1,"-7,88298505","-35,18197309",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
243125,2019-10-18,sexta-feira,08:17:00,PE,101,"80,3",JABOATAO DOS GUARARAPES,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Retorno Regulamentado,Sim,3,0,0,0,2,1,0,3,"-8,15365592","-34,94188786",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
243139,2019-10-18,sexta-feira,07:50:00,PE,101,197,XEXEU,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-8,75523097","-35,60154384",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
243365,2019-09-24,terça-feira,07:30:00,PE,408,"68,5",CARPINA,Falta de Atenção à Condução,Danos eventuais,Com Vítimas Feridas,Pleno dia,Crescente,Ignorado,Múltipla,Reta,Sim,2,0,1,0,0,1,1,2,"-7,853422","-35,226371",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
243515,2019-10-19,sábado,16:10:00,PE,101,"51,9",PAULISTA,Carga excessiva e/ou mal acondicionada,Derramamento de carga,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Sim,1,0,0,0,1,0,0,1,"-7,9169968","-34,89689272",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
243873,2019-10-20,domingo,01:10:00,PE,408,"34,5",ALIANCA,Ingestão de Álcool,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,4,0,0,3,1,0,3,2,"-7,6022076","-35,24112844",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
243985,2019-10-20,domingo,07:28:00,PE,101,132,ESCADA,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-8,40468469","-35,27017723",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
244061,2019-10-20,domingo,14:15:00,PE,423,"86,5",SAO JOAO,Condutor Dormindo,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,5,0,1,1,3,0,2,3,"-8,81401714","-36,4452687",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
244385,2019-10-22,terça-feira,02:20:00,PE,232,355,FLORES,Falta de Atenção à Condução,Capotamento,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,1,0,0,0,1,0,0,1,"-8,053273","-37,831716",SPRF-PE,DEL04-PE,UOP01-DEL04-PE
244464,2019-10-22,terça-feira,14:20:00,PE,101,"91,2",CABO DE SANTO AGOSTINHO,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-8,22399812","-34,99290474",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
244553,2019-10-23,quarta-feira,05:10:00,PE,232,"62,5",GRAVATA,Defeito Mecânico no Veículo,Tombamento,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Curva,Não,1,0,0,1,0,0,1,1,"-8,15598579","-35,42308007",SPRF-PE,DEL01-PE,UOP02-DEL02PE
244607,2019-10-23,quarta-feira,10:20:00,PE,101,70,RECIFE,Velocidade Incompatível,Colisão traseira,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,2,1,0,0,1,0,0,2,"-8,06776119","-34,94265074",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
244651,2019-10-23,quarta-feira,15:10:00,PE,316,"66,8",OURICURI,Carga excessiva e/ou mal acondicionada,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Declive                  ,Não,1,0,0,0,1,0,0,1,"-7,78931549","-40,20951831",SPRF-PE,DEL05-PE,UOP02-DEL05-PE
244833,2019-10-24,quinta-feira,16:00:00,PE,232,"242,8",ARCOVERDE,Avarias e/ou desgaste excessivo no pneu,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-8,41530367","-36,98020602",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
244957,2019-10-25,sexta-feira,08:35:00,PE,408,"89,7",SAO LOURENCO DA MATA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,4,0,2,0,1,1,2,2,"-7,98149086","-35,08112279",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
245026,2019-10-25,sexta-feira,15:35:00,PE,101,31,IGARASSU,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Aclive                   ,Sim,3,0,2,0,1,0,2,2,"-7,74443874","-34,93872764",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
245088,2019-10-25,sexta-feira,19:30:00,PE,101,"70,7",RECIFE,Não guardar distância de segurança,Engavetamento,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,3,0,0,0,3,0,0,3,"-8,06776119","-34,94265074",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
245089,2019-10-25,sexta-feira,19:50:00,PE,424,"94,5",GARANHUNS,Ingestão de Álcool,Colisão frontal,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,3,1,0,0,1,1,0,3,"-8,91590392","-36,48883344",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
245269,2019-10-26,sábado,15:30:00,PE,232,57,POMBOS,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,1,1,0,0,1,1,2,"-8,1412132","-35,38181492",SPRF-PE,DEL01-PE,UOP02-DEL02PE
245388,2019-10-27,domingo,00:05:00,PE,232,66,GRAVATA,Animais na Pista,Atropelamento de Animal,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,1,0,0,0,1,0,0,1,"-8,16707371","-35,45583389",SPRF-PE,DEL01-PE,UOP02-DEL02PE
245487,2019-10-27,domingo,09:00:00,PE,423,"191,8",ITAIBA,Defeito Mecânico no Veículo,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3,0,2,0,1,0,2,1,"-9,13458054","-37,24076601",SPRF-AL,DEL03-AL,UOP02-DEL03-AL
246027,2019-10-30,quarta-feira,03:50:00,PE,101,189,PALMARES,Defeito Mecânico no Veículo,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-8,69036647","-35,60430503",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
246035,2019-10-30,quarta-feira,04:10:00,PE,101,189,PALMARES,Objeto estático sobre o leito carroçável,Tombamento,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Declive;Curva                 ,Não,2,0,2,0,0,0,2,2,"-8,69036647","-35,60430503",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
246117,2019-10-30,quarta-feira,15:30:00,PE,101,"60,4",RECIFE,Defeito Mecânico no Veículo,Colisão transversal,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,4,0,0,0,4,0,0,3,"-7,98344307","-34,93176727",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
246327,2019-10-31,quinta-feira,17:15:00,PE,101,"43,4",IGARASSU,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,3,0,0,1,2,0,1,2,"-7,84753808","-34,90977038",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
246382,2019-10-31,quinta-feira,21:20:00,PE,101,"65,3",RECIFE,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,3,0,1,0,2,0,1,3,"-8,029742","-34,942902",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
246719,2019-11-02,sábado,08:00:00,PE,423,95,GARANHUNS,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-8,87891989","-36,47796305",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
246770,2019-11-02,sábado,12:45:00,PE,424,"29,7",VENTUROSA,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,2,"-8,57339373","-36,88021935",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
247103,2019-11-04,segunda-feira,07:40:00,PE,101,"90,9",JABOATAO DOS GUARARAPES,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Em Obras,Não,3,0,0,0,3,0,0,3,"-8,21612792","-34,98772817",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
247206,2019-11-04,segunda-feira,12:30:00,PE,232,371,FLORES,Falta de Atenção à Condução,Colisão frontal,Sem Vítimas,Pleno dia,Crescente,Sol,Simples,Reta;Declive;Em Obras         ,Não,3,0,0,0,3,0,0,3,"-8,029973","-37,974468",SPRF-PE,DEL04-PE,UOP01-DEL04-PE
247514,2019-11-06,quarta-feira,11:55:00,PE,423,"23,5",SAO CAITANO,Condutor Dormindo,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,7,1,1,2,3,0,3,5,"-8,365577","-36,172399",SPRF-PE,DEL02-PE,UOP03-DEL02-PE
247789,2019-11-07,quinta-feira,17:00:00,PE,101,149,RIBEIRAO,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Sem Vítimas,Anoitecer,Decrescente,Céu Claro,Dupla,Declive,Sim,2,0,0,0,2,0,0,2,"-8,49165198","-35,37459703",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
247811,2019-11-07,quinta-feira,19:25:00,PE,101,"97,6",CABO DE SANTO AGOSTINHO,Falta de Atenção à Condução,Colisão com objeto em movimento,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-8,2767271","-35,02784729",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
248256,2019-11-09,sábado,18:40:00,PE,428,"155,8",PETROLINA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,4,0,0,2,2,0,2,3,"-9,10860107","-40,33416488",SPRF-PE,DEL06-PE,UOP01-DEL06-PE
248357,2019-11-10,domingo,00:30:00,PE,116,"79,9",CABROBO,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-8,516788","-39,2155",SPRF-PE,DEL05-PE,UOP03-DEL05-PE
248417,2019-11-10,domingo,09:40:00,PE,101,3,GOIANA,Falta de Atenção à Condução,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Curva,Não,2,0,0,0,2,0,0,2,"-7,52387351","-34,99333161",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
248424,2019-11-09,sábado,09:30:00,PE,428,3,CABROBO,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-8,53583848","-39,25093723",SPRF-PE,DEL05-PE,UOP03-DEL05-PE
248528,2019-11-10,domingo,18:00:00,PE,424,89,GARANHUNS,Ingestão de Álcool,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva;Aclive                  ,Sim,3,0,1,0,2,0,1,3,"-8,89138375","-36,50571483",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
248920,2019-11-12,terça-feira,06:50:00,PE,408,84,PAUDALHO,Defeito Mecânico no Veículo,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,"-7,95123498","-35,10915987",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
248991,2019-11-12,terça-feira,11:30:00,PE,232,"234,9",PESQUEIRA,Falta de Atenção à Condução,Colisão transversal,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3,0,0,0,2,1,0,3,"-8,40708897","-36,910579",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
249007,2019-11-12,terça-feira,13:15:00,PE,232,333,CUSTODIA,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-8,2094515","-37,60688782",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
249008,2019-10-24,quinta-feira,17:40:00,PE,101,93,CABO DE SANTO AGOSTINHO,Falta de Atenção à Condução,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Rotatória;Reta                ,Não,2,0,0,1,1,0,1,2,"-8,2396419","-35,00335418",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
249016,2019-11-12,terça-feira,15:00:00,PE,232,8,RECIFE,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Desvio Temporário        ,Sim,2,0,1,0,1,0,1,2,"-8,07675","-34,972439",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
249360,2019-11-14,quinta-feira,10:00:00,PE,232,"35,7",MORENO,Carga excessiva e/ou mal acondicionada,Derramamento de carga,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-8,10907341","-35,19256991",SPRF-PE,DEL01-PE,UOP02-DEL02PE
249378,2019-11-14,quinta-feira,11:00:00,PE,101,"142,2",RIBEIRAO,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,6,0,0,5,1,0,5,2,"-8,44588505","-35,34144498",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
249508,2019-11-14,quinta-feira,18:20:00,PE,232,"255,5",ARCOVERDE,Animais na Pista,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Vento,Simples,Reta,Não,3,0,0,2,1,0,2,2,"-8,4124021","-37,08493608",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
249951,2019-11-16,sábado,16:45:00,PE,101,66,RECIFE,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-8,03368534","-34,94184125",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
250071,2019-11-17,domingo,08:10:00,PE,232,"477,8",MIRANDIBA,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Declive,Não,3,0,1,0,1,1,1,3,"-8,02338139","-38,86349195",SPRF-PE,DEL05-PE,UOP01-DEL05-PE
250075,2019-11-17,domingo,09:10:00,PE,104,29,TORITAMA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-8,00730169","-36,06515408",SPRF-PE,DEL02-PE,UOP01-DEL02-PE
250479,2019-11-18,segunda-feira,21:20:00,PE,232,"207,7",PESQUEIRA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-8,368331","-36,676855",SPRF-PE,DEL02-PE,UOP03-DEL02-PE
250534,2019-11-19,terça-feira,05:40:00,PE,116,"35,8",SALGUEIRO,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,2,0,0,0,2,0,0,2,"-8,144699","-39,111214",SPRF-PE,DEL05-PE,UOP01-DEL05-PE
250718,2019-11-20,quarta-feira,09:50:00,PE,101,"73,7",RECIFE,Velocidade Incompatível,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,2,0,0,1,1,0,1,2,"-8,093369","-34,947464",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
250826,2019-11-20,quarta-feira,23:20:00,PE,101,"68,1",RECIFE,Objeto estático sobre o leito carroçável,Colisão com objeto estático,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,6,1,2,1,2,0,3,4,"-8,05074296","-34,94580619",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
250866,2019-11-21,quinta-feira,04:15:00,PE,232,"239,3",ARCOVERDE,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,1,0,0,1,1,0,3,"-8,41656773","-36,95265598",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
250963,2019-11-21,quinta-feira,14:00:00,PE,101,5,GOIANA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Reta,Não,2,0,1,0,0,1,1,2,"-7,541764","-34,991394",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
251075,2019-11-21,quinta-feira,19:50:00,PE,424,"94,8",GARANHUNS,Carga excessiva e/ou mal acondicionada,Tombamento,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,4,1,1,2,0,0,3,2,"-8,91590392","-36,48883344",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
251237,2019-11-22,sexta-feira,19:25:00,PE,104,20,TAQUARITINGA DO NORTE,Defeito na Via,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,4,0,2,1,1,0,3,2,"-7,96316","-36,12465",SPRF-PE,DEL02-PE,UOP01-DEL02-PE
251332,2019-11-23,sábado,09:20:00,PE,101,"49,3",ABREU E LIMA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,3,0,1,0,2,0,1,3,"-7,9005152","-34,90180641",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
251386,2019-11-23,sábado,14:25:00,PE,104,64,CARUARU,Ingestão de Álcool,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-8,2783","-35,9815",SPRF-PE,DEL02-PE,UOP01-DEL02-PE
251568,2019-11-24,domingo,08:00:00,PE,101,159,GAMELEIRA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-8,55252537","-35,41389482",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
251712,2019-11-24,domingo,20:00:00,PE,232,213,PESQUEIRA,Ingestão de Álcool,Colisão lateral,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,2,0,0,0,2,2,"-8,37683577","-36,7222201",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
251875,2019-11-25,segunda-feira,16:00:00,PE,101,"70,2",RECIFE,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Sol,Múltipla,Reta,Sim,2,0,0,0,2,0,0,2,"-8,06776119","-34,94265074",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
251915,2019-11-25,segunda-feira,20:00:00,PE,101,86,JABOATAO DOS GUARARAPES,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,1,0,1,1,1,3,"-8,195113","-34,957119",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
252014,2019-11-26,terça-feira,12:30:00,PE,110,104,SERTANIA,Defeito Mecânico no Veículo,Tombamento,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1,0,0,0,1,0,0,1,"-8,3988809","-37,34819098",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
252017,2019-11-26,terça-feira,13:00:00,PE,408,105,JABOATAO DOS GUARARAPES,Falta de Atenção à Condução,Derramamento de carga,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Curva,Sim,2,0,0,0,2,0,0,2,"-8,08096544","-34,99026082",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
252229,2019-11-27,quarta-feira,11:20:00,PE,423,"44,5",CACHOEIRINHA,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,4,0,1,0,2,1,1,4,"-8,52469088","-36,26000221",SPRF-PE,DEL03-PE,UOP01-DEL03-PE
252439,2019-11-28,quinta-feira,15:50:00,PE,101,"48,2",ABREU E LIMA,Falta de Atenção à Condução,Colisão transversal,Sem Vítimas,Pleno dia,Decrescente,Sol,Múltipla,Reta,Sim,2,0,0,0,2,0,0,2,"-7,89174705","-34,9033493",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
252443,2019-11-28,quinta-feira,16:00:00,PE,101,45,IGARASSU,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,3,0,1,0,2,0,1,2,"-7,86521297","-34,90715176",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
252528,2019-11-28,quinta-feira,22:15:00,PE,316,"1,6",ARARIPINA,Falta de Atenção à Condução,Colisão frontal,Sem Vítimas,Plena Noite,Decrescente,Ignorado,Simples,Reta,Não,2,0,0,0,1,1,0,2,"-7,44845463","-40,65268582",SPRF-PE,DEL05-PE,UOP02-DEL05-PE
252640,2019-11-29,sexta-feira,13:40:00,PE,101,"44,4",IGARASSU,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,858833","-34,908466",SPRF-PE,DEL01-PE,UOP02-DEL01-PE
252844,2019-11-30,sábado,12:20:00,PE,316,"68,8",OURICURI,Defeito Mecânico no Veículo,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Curva;Aclive                  ,Não,1,0,0,0,1,0,0,1,"-7,79974423","-40,19497322",SPRF-PE,DEL05-PE,UOP02-DEL05-PE
252993,2019-11-30,sábado,19:00:00,PE,316,272,BELEM DE SAO FRANCISCO,Animais na Pista,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,1,"-8,69563604","-38,84408298",SPRF-PE,DEL04-PE,UOP03-DEL04-PE
253050,2019-12-01,domingo,06:30:00,PE,232,"6,8",RECIFE,Avarias e/ou desgaste excessivo no pneu,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,2,0,0,2,"-8,07079525","-34,9535389",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
253317,2019-07-03,quarta-feira,09:30:00,PE,110,226,PETROLANDIA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,3,0,2,0,0,1,2,2,"-9,03930281","-38,25704237",SPRF-BA,DEL07-BA,UOP01-DEL07-BA
253371,2019-12-02,segunda-feira,16:15:00,PE,101,"129,6",ESCADA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,1,0,0,0,1,0,2,"-8,38595","-35,250695",SPRF-PE,DEL01-PE,UOP03-DEL01-PE
